# Iterations  LogResRho  LogResRhoU  LogResRhoV  LogResRhoW  LogResRhoE  LogResTrb
1873 4.351694e-08 1.890640e-08 1.307367e-08 1.111368e-08 2.767616e-06 1.502034e-13
1874 4.314264e-08 1.891805e-08 1.304504e-08 1.107669e-08 2.750172e-06 1.502836e-13
1875 4.213505e-08 1.904511e-08 1.291223e-08 1.128518e-08 2.687666e-06 1.506420e-13
1876 4.026341e-08 1.924385e-08 1.279642e-08 1.151290e-08 2.579024e-06 1.507832e-13
1877 3.985223e-08 1.938446e-08 1.260849e-08 1.157085e-08 2.549327e-06 1.503900e-13
1878 4.136319e-08 1.935531e-08 1.223783e-08 1.143952e-08 2.649619e-06 1.500759e-13
1879 4.144730e-08 1.917728e-08 1.168410e-08 1.120542e-08 2.646117e-06 1.496655e-13
1880 4.024019e-08 1.889559e-08 1.098098e-08 1.085594e-08 2.567623e-06 1.483250e-13
1881 3.800599e-08 1.856037e-08 1.055048e-08 1.044623e-08 2.430627e-06 1.469578e-13
1882 3.622832e-08 1.812835e-08 1.021416e-08 1.007717e-08 2.321239e-06 1.456193e-13
1883 3.491414e-08 1.758210e-08 9.885652e-09 9.693795e-09 2.237667e-06 1.440436e-13
1884 3.315830e-08 1.710241e-08 9.644007e-09 9.325296e-09 2.123763e-06 1.425438e-13
1885 3.156166e-08 1.658271e-08 9.590154e-09 9.059786e-09 2.015174e-06 1.412521e-13
1886 3.221118e-08 1.614782e-08 9.621604e-09 8.784704e-09 2.030003e-06 1.405860e-13
1887 3.291567e-08 1.579953e-08 9.799724e-09 8.576777e-09 2.071370e-06 1.402009e-13
1888 3.286863e-08 1.558395e-08 1.004856e-08 8.441918e-09 2.064837e-06 1.405759e-13
1889 3.216754e-08 1.535031e-08 1.026425e-08 8.346501e-09 2.020932e-06 1.413555e-13
1890 3.072787e-08 1.518564e-08 1.036266e-08 8.341036e-09 1.923470e-06 1.421598e-13
1891 2.906601e-08 1.515627e-08 1.046140e-08 8.404547e-09 1.813990e-06 1.433275e-13
1892 2.711598e-08 1.529228e-08 1.044746e-08 8.468852e-09 1.685965e-06 1.443252e-13
1893 2.474805e-08 1.557919e-08 1.033694e-08 8.458734e-09 1.540589e-06 1.450359e-13
1894 2.227738e-08 1.589104e-08 1.019833e-08 8.388692e-09 1.385927e-06 1.452724e-13
1895 1.959638e-08 1.598015e-08 1.001702e-08 8.328309e-09 1.213516e-06 1.450543e-13
1896 1.869385e-08 1.597565e-08 1.004561e-08 8.186480e-09 1.160635e-06 1.444983e-13
1897 1.872926e-08 1.599285e-08 1.006174e-08 7.960065e-09 1.161309e-06 1.434010e-13
1898 1.884572e-08 1.597432e-08 9.900412e-09 7.682060e-09 1.171671e-06 1.420491e-13
1899 1.891688e-08 1.576772e-08 9.582231e-09 7.352447e-09 1.190833e-06 1.399559e-13
1900 1.920389e-08 1.553013e-08 9.358022e-09 7.095319e-09 1.223118e-06 1.376138e-13
1901 1.946213e-08 1.522527e-08 9.200204e-09 6.862699e-09 1.239765e-06 1.351571e-13
1902 2.000350e-08 1.490359e-08 9.062629e-09 6.709502e-09 1.263277e-06 1.326209e-13
1903 2.081385e-08 1.446176e-08 8.771470e-09 6.622848e-09 1.318809e-06 1.314811e-13
1904 2.201598e-08 1.431229e-08 8.509271e-09 6.590252e-09 1.399421e-06 1.301990e-13
1905 2.260388e-08 1.423652e-08 8.292886e-09 6.670048e-09 1.432708e-06 1.285580e-13
1906 2.270084e-08 1.417345e-08 8.024723e-09 6.687342e-09 1.438468e-06 1.270110e-13
1907 2.232849e-08 1.410125e-08 7.693449e-09 6.678520e-09 1.413782e-06 1.255435e-13
1908 2.147446e-08 1.393245e-08 7.243573e-09 6.656393e-09 1.355023e-06 1.242508e-13
1909 2.007434e-08 1.366841e-08 6.871554e-09 6.535075e-09 1.265461e-06 1.228290e-13
1910 1.836123e-08 1.336583e-08 6.783712e-09 6.374704e-09 1.152487e-06 1.213648e-13
1911 1.664542e-08 1.304343e-08 6.921521e-09 6.253689e-09 1.038639e-06 1.203905e-13
1912 1.511745e-08 1.271892e-08 7.074660e-09 6.200481e-09 9.398536e-07 1.201268e-13
1913 1.420462e-08 1.236691e-08 7.280732e-09 6.184961e-09 8.817103e-07 1.199843e-13
1914 1.334707e-08 1.219809e-08 7.391013e-09 6.196180e-09 8.261334e-07 1.204904e-13
1915 1.221768e-08 1.215291e-08 7.327706e-09 6.189778e-09 7.478425e-07 1.212216e-13
1916 1.129730e-08 1.217748e-08 7.187911e-09 6.144658e-09 6.979150e-07 1.222286e-13
1917 1.068296e-08 1.227773e-08 6.986708e-09 6.054505e-09 6.516311e-07 1.228617e-13
1918 1.076429e-08 1.238184e-08 6.704704e-09 5.924638e-09 6.592925e-07 1.230311e-13
1919 1.161555e-08 1.241902e-08 6.350678e-09 5.755134e-09 7.146036e-07 1.227687e-13
1920 1.210313e-08 1.238916e-08 5.919416e-09 5.542357e-09 7.471900e-07 1.222850e-13
1921 1.219435e-08 1.226888e-08 5.770395e-09 5.390530e-09 7.529341e-07 1.216147e-13
1922 1.191699e-08 1.211326e-08 5.756731e-09 5.254704e-09 7.324316e-07 1.210147e-13
1923 1.138759e-08 1.193815e-08 5.732118e-09 5.126939e-09 7.015036e-07 1.201865e-13
1924 1.061718e-08 1.176849e-08 5.593488e-09 5.064091e-09 6.575568e-07 1.190663e-13
1925 1.001273e-08 1.163578e-08 5.528569e-09 5.038397e-09 6.195388e-07 1.180507e-13
1926 9.801718e-09 1.155057e-08 5.574445e-09 5.116467e-09 6.016435e-07 1.171044e-13
1927 9.506697e-09 1.148226e-08 5.627869e-09 5.220140e-09 5.856896e-07 1.165437e-13
1928 9.311790e-09 1.145261e-08 5.633494e-09 5.264091e-09 5.737417e-07 1.164030e-13
1929 9.048327e-09 1.139141e-08 5.499741e-09 5.246279e-09 5.577698e-07 1.159261e-13
1930 9.051239e-09 1.135294e-08 5.248077e-09 5.198945e-09 5.593124e-07 1.156433e-13
1931 9.083301e-09 1.129591e-08 4.909883e-09 5.112583e-09 5.570871e-07 1.153925e-13
1932 8.988692e-09 1.130808e-08 4.671661e-09 5.012724e-09 5.477993e-07 1.152152e-13
1933 8.847065e-09 1.132732e-08 4.687310e-09 4.916753e-09 5.415376e-07 1.148150e-13
1934 8.935844e-09 1.134631e-08 4.877848e-09 4.831482e-09 5.517263e-07 1.153308e-13
1935 9.197995e-09 1.137095e-08 5.054632e-09 4.714760e-09 5.658843e-07 1.161357e-13
1936 9.468855e-09 1.145946e-08 5.119655e-09 4.620679e-09 5.797540e-07 1.167473e-13
1937 9.773902e-09 1.156778e-08 5.076741e-09 4.536064e-09 5.986921e-07 1.170366e-13
1938 9.866868e-09 1.163731e-08 4.956475e-09 4.454643e-09 6.036249e-07 1.175152e-13
1939 1.031330e-08 1.174172e-08 4.750096e-09 4.358113e-09 6.393700e-07 1.176876e-13
1940 1.104944e-08 1.182901e-08 4.534625e-09 4.247395e-09 6.888415e-07 1.179475e-13
1941 1.151553e-08 1.195228e-08 4.403497e-09 4.144863e-09 7.238932e-07 1.179727e-13
1942 1.183842e-08 1.205579e-08 4.324579e-09 4.064019e-09 7.504655e-07 1.185226e-13
1943 1.196435e-08 1.213840e-08 4.320931e-09 3.999229e-09 7.608096e-07 1.188124e-13
1944 1.181362e-08 1.222984e-08 4.300800e-09 3.998467e-09 7.532765e-07 1.185463e-13
1945 1.138418e-08 1.231683e-08 4.278143e-09 4.000878e-09 7.251130e-07 1.180783e-13
1946 1.065116e-08 1.238682e-08 4.198093e-09 4.030690e-09 6.795581e-07 1.173653e-13
1947 1.011334e-08 1.235761e-08 4.242144e-09 4.055409e-09 6.480474e-07 1.165130e-13
1948 9.383944e-09 1.231812e-08 4.442120e-09 4.034436e-09 6.013792e-07 1.153791e-13
1949 8.057011e-09 1.219488e-08 4.553840e-09 3.995382e-09 5.122699e-07 1.139577e-13
1950 7.560312e-09 1.205567e-08 4.556034e-09 3.935854e-09 4.728568e-07 1.126120e-13
1951 7.292143e-09 1.191652e-08 4.469305e-09 3.870574e-09 4.528103e-07 1.109757e-13
1952 6.956008e-09 1.175908e-08 4.329967e-09 3.771006e-09 4.301594e-07 1.092015e-13
1953 6.681534e-09 1.159516e-08 4.130860e-09 3.690184e-09 4.078188e-07 1.077388e-13
1954 6.269205e-09 1.140871e-08 3.911897e-09 3.663290e-09 3.793408e-07 1.067459e-13
1955 5.844451e-09 1.124655e-08 3.756169e-09 3.714116e-09 3.486192e-07 1.058363e-13
1956 5.654069e-09 1.107882e-08 3.679381e-09 3.757196e-09 3.346164e-07 1.051152e-13
1957 5.634466e-09 1.091907e-08 3.639377e-09 3.791615e-09 3.348074e-07 1.044672e-13
1958 5.651701e-09 1.077631e-08 3.660590e-09 3.811520e-09 3.403929e-07 1.036643e-13
1959 5.632108e-09 1.062976e-08 3.671365e-09 3.833560e-09 3.423757e-07 1.028225e-13
1960 5.670222e-09 1.045954e-08 3.623901e-09 3.831503e-09 3.475326e-07 1.019804e-13
1961 5.704403e-09 1.030522e-08 3.608510e-09 3.792907e-09 3.527859e-07 1.014924e-13
1962 5.792972e-09 1.015207e-08 3.544550e-09 3.733140e-09 3.579378e-07 1.008110e-13
1963 5.884416e-09 1.000629e-08 3.473270e-09 3.642167e-09 3.613859e-07 1.001869e-13
1964 6.365825e-09 9.856688e-09 3.333467e-09 3.551856e-09 3.933186e-07 9.965233e-14
1965 6.883077e-09 9.722545e-09 3.148273e-09 3.470541e-09 4.270955e-07 9.921878e-14
1966 7.401290e-09 9.579288e-09 2.921962e-09 3.383117e-09 4.584731e-07 9.882474e-14
1967 7.817031e-09 9.457113e-09 2.788159e-09 3.323799e-09 4.841885e-07 9.831565e-14
1968 8.116927e-09 9.337337e-09 2.830849e-09 3.274252e-09 5.020678e-07 9.813391e-14
1969 8.230141e-09 9.212149e-09 2.960405e-09 3.243149e-09 5.094704e-07 9.835110e-14
1970 8.195385e-09 9.079555e-09 3.112003e-09 3.252673e-09 5.064999e-07 9.867548e-14
1971 8.037893e-09 8.979456e-09 3.231534e-09 3.263220e-09 4.970725e-07 9.910954e-14
1972 7.924253e-09 8.924608e-09 3.307407e-09 3.284594e-09 4.901601e-07 9.958943e-14
1973 8.050453e-09 8.902052e-09 3.351842e-09 3.297389e-09 4.946468e-07 1.002309e-13
1974 7.952120e-09 8.894319e-09 3.341282e-09 3.306492e-09 4.875382e-07 1.008283e-13
1975 7.493373e-09 8.888175e-09 3.298863e-09 3.299829e-09 4.590395e-07 1.018723e-13
1976 6.938943e-09 8.894557e-09 3.222461e-09 3.284241e-09 4.232811e-07 1.027117e-13
1977 6.196346e-09 8.910385e-09 3.123877e-09 3.249016e-09 3.780513e-07 1.036423e-13
1978 5.325044e-09 8.922156e-09 3.038080e-09 3.220243e-09 3.225318e-07 1.046972e-13
1979 4.297268e-09 8.924358e-09 2.939974e-09 3.172230e-09 2.574457e-07 1.057264e-13
1980 3.569606e-09 8.911131e-09 2.889616e-09 3.135978e-09 2.146726e-07 1.066015e-13
1981 3.386792e-09 8.909276e-09 2.929760e-09 3.106835e-09 2.056810e-07 1.075597e-13
1982 3.298203e-09 8.875874e-09 2.947283e-09 3.073968e-09 2.036029e-07 1.082754e-13
1983 3.174700e-09 8.840637e-09 2.957584e-09 3.047900e-09 1.976802e-07 1.090390e-13
1984 2.997604e-09 8.815685e-09 2.939695e-09 3.030963e-09 1.868525e-07 1.093784e-13
1985 2.902630e-09 8.820508e-09 2.888903e-09 3.016375e-09 1.813259e-07 1.096967e-13
1986 3.028154e-09 8.845859e-09 2.824285e-09 3.000100e-09 1.904583e-07 1.098692e-13
1987 3.356371e-09 8.924626e-09 2.735936e-09 2.983511e-09 2.129773e-07 1.102796e-13
1988 3.862725e-09 8.983672e-09 2.642638e-09 2.972498e-09 2.465511e-07 1.103665e-13
1989 4.522339e-09 9.017110e-09 2.539622e-09 2.952907e-09 2.886525e-07 1.107282e-13
1990 5.135011e-09 9.055416e-09 2.445511e-09 2.940304e-09 3.278418e-07 1.109444e-13
1991 5.583769e-09 9.091574e-09 2.364280e-09 2.907933e-09 3.575005e-07 1.113270e-13
1992 5.882134e-09 9.107988e-09 2.291746e-09 2.890624e-09 3.772672e-07 1.115797e-13
1993 6.041076e-09 9.092747e-09 2.256232e-09 2.859146e-09 3.874971e-07 1.118015e-13
1994 6.054407e-09 9.051496e-09 2.219934e-09 2.835412e-09 3.885339e-07 1.121946e-13
1995 5.952459e-09 9.015326e-09 2.183504e-09 2.808593e-09 3.814838e-07 1.123064e-13
1996 5.728543e-09 8.945900e-09 2.157737e-09 2.794490e-09 3.668536e-07 1.125352e-13
1997 5.442456e-09 8.880282e-09 2.123553e-09 2.773780e-09 3.481973e-07 1.128239e-13
1998 5.092313e-09 8.810609e-09 2.125074e-09 2.754425e-09 3.249890e-07 1.129581e-13
1999 4.747303e-09 8.762151e-09 2.106638e-09 2.740686e-09 3.018571e-07 1.134101e-13
2000 4.413154e-09 8.741381e-09 2.148374e-09 2.739352e-09 2.801225e-07 1.136338e-13
2001 4.114871e-09 8.744429e-09 2.155653e-09 2.728625e-09 2.617100e-07 1.139138e-13
2002 3.881951e-09 8.728861e-09 2.153584e-09 2.733926e-09 2.470962e-07 1.140909e-13
2003 3.701586e-09 8.706763e-09 2.142178e-09 2.730558e-09 2.350258e-07 1.143786e-13
2004 3.551996e-09 8.678520e-09 2.131964e-09 2.720386e-09 2.243892e-07 1.146976e-13
2005 3.417928e-09 8.647340e-09 2.116480e-09 2.714286e-09 2.151746e-07 1.150191e-13
2006 3.251594e-09 8.591652e-09 2.116695e-09 2.704997e-09 2.040705e-07 1.152460e-13
2007 3.088319e-09 8.525663e-09 2.077540e-09 2.697435e-09 1.924234e-07 1.147523e-13
2008 2.871100e-09 8.465168e-09 2.055905e-09 2.689774e-09 1.782606e-07 1.145178e-13
2009 2.655322e-09 8.517169e-09 2.034059e-09 2.669779e-09 1.637802e-07 1.143064e-13
2010 2.424575e-09 8.536054e-09 2.028791e-09 2.657429e-09 1.491227e-07 1.145309e-13
2011 2.351271e-09 8.545907e-09 2.025395e-09 2.653994e-09 1.428512e-07 1.150938e-13
2012 2.229631e-09 8.512739e-09 2.036369e-09 2.643842e-09 1.349234e-07 1.157748e-13
2013 2.080785e-09 8.495670e-09 2.035378e-09 2.635362e-09 1.251208e-07 1.162020e-13
2014 1.980891e-09 8.442187e-09 2.031471e-09 2.631845e-09 1.163396e-07 1.165076e-13
2015 1.932879e-09 8.396431e-09 2.005520e-09 2.620449e-09 1.122715e-07 1.168297e-13
2016 1.904076e-09 8.326336e-09 1.983255e-09 2.610511e-09 1.105770e-07 1.172698e-13
2017 1.879407e-09 8.266005e-09 1.951834e-09 2.589524e-09 1.092573e-07 1.175776e-13
2018 1.933142e-09 8.154911e-09 1.921498e-09 2.570660e-09 1.117360e-07 1.184605e-13
2019 2.091480e-09 8.079258e-09 1.890042e-09 2.552201e-09 1.218858e-07 1.189316e-13
2020 2.257327e-09 7.975089e-09 1.849469e-09 2.525335e-09 1.342975e-07 1.198476e-13
2021 2.398455e-09 7.865023e-09 1.813787e-09 2.498828e-09 1.438801e-07 1.205423e-13
2022 2.530392e-09 7.743001e-09 1.790302e-09 2.472811e-09 1.514809e-07 1.215400e-13
2023 2.583911e-09 7.635477e-09 1.776771e-09 2.449109e-09 1.549541e-07 1.224154e-13
2024 2.580572e-09 7.512600e-09 1.779049e-09 2.424855e-09 1.537730e-07 1.233072e-13
2025 2.486239e-09 7.404290e-09 1.800485e-09 2.401078e-09 1.476407e-07 1.240470e-13
2026 2.333328e-09 7.274279e-09 1.811528e-09 2.375572e-09 1.375914e-07 1.248527e-13
2027 2.107147e-09 7.163907e-09 1.827370e-09 2.353303e-09 1.232006e-07 1.255859e-13
2028 1.822853e-09 7.036027e-09 1.823774e-09 2.337043e-09 1.055523e-07 1.263791e-13
2029 1.497551e-09 6.931787e-09 1.813358e-09 2.318337e-09 8.581507e-08 1.270111e-13
2030 1.161360e-09 6.814816e-09 1.790210e-09 2.291861e-09 6.682897e-08 1.277615e-13
2031 1.009938e-09 6.718846e-09 1.771376e-09 2.266243e-09 5.957718e-08 1.279421e-13
2032 1.050757e-09 6.623478e-09 1.752943e-09 2.237807e-09 6.481281e-08 1.287425e-13
2033 1.187778e-09 6.539936e-09 1.710022e-09 2.210532e-09 7.427002e-08 1.286646e-13
2034 1.405854e-09 6.464471e-09 1.674758e-09 2.189364e-09 8.758302e-08 1.293415e-13
2035 1.650525e-09 6.404389e-09 1.637774e-09 2.164161e-09 1.025861e-07 1.295845e-13
2036 1.851359e-09 6.309081e-09 1.594280e-09 2.148496e-09 1.154247e-07 1.299363e-13
2037 2.010027e-09 6.221888e-09 1.553099e-09 2.128093e-09 1.258313e-07 1.301111e-13
2038 2.115886e-09 6.146332e-09 1.528164e-09 2.112736e-09 1.328291e-07 1.303008e-13
2039 2.177366e-09 6.123978e-09 1.506477e-09 2.102174e-09 1.369908e-07 1.304883e-13
2040 2.177558e-09 6.104507e-09 1.507700e-09 2.085164e-09 1.371583e-07 1.305120e-13
2041 2.149991e-09 6.092306e-09 1.502785e-09 2.081530e-09 1.352649e-07 1.303820e-13
2042 2.067783e-09 6.076092e-09 1.499869e-09 2.069586e-09 1.296500e-07 1.302725e-13
2043 1.953152e-09 6.068172e-09 1.491899e-09 2.065443e-09 1.220175e-07 1.300637e-13
2044 1.791716e-09 6.060523e-09 1.490346e-09 2.056219e-09 1.122423e-07 1.301074e-13
2045 1.620164e-09 6.041476e-09 1.466248e-09 2.039020e-09 1.013695e-07 1.283850e-13
2046 1.442036e-09 6.027043e-09 1.457292e-09 2.020392e-09 9.001312e-08 1.276487e-13
2047 1.274198e-09 6.000835e-09 1.430033e-09 1.997665e-09 7.929855e-08 1.253682e-13
2048 1.122123e-09 5.966191e-09 1.413495e-09 1.980645e-09 6.960255e-08 1.243283e-13
2049 1.037150e-09 5.933363e-09 1.397002e-09 1.966596e-09 6.341891e-08 1.228523e-13
2050 1.005306e-09 5.893833e-09 1.384520e-09 1.952197e-09 6.037878e-08 1.218949e-13
2051 9.989849e-10 5.852795e-09 1.368448e-09 1.936677e-09 5.881464e-08 1.211712e-13
2052 1.000247e-09 5.809897e-09 1.351541e-09 1.920040e-09 5.772793e-08 1.211157e-13
2053 9.998150e-10 5.756774e-09 1.330295e-09 1.905895e-09 5.680735e-08 1.201016e-13
2054 1.001770e-09 5.703721e-09 1.315911e-09 1.888933e-09 5.619251e-08 1.202236e-13
2055 1.002907e-09 5.632804e-09 1.302784e-09 1.867650e-09 5.594689e-08 1.192217e-13
2056 1.001172e-09 5.560917e-09 1.292300e-09 1.851323e-09 5.575993e-08 1.194452e-13
2057 9.861277e-10 5.496098e-09 1.288827e-09 1.827216e-09 5.497412e-08 1.184344e-13
2058 9.603876e-10 5.427181e-09 1.284584e-09 1.809553e-09 5.357009e-08 1.189078e-13
2059 9.185907e-10 5.362180e-09 1.276905e-09 1.789476e-09 5.126825e-08 1.177142e-13
2060 8.697689e-10 5.286951e-09 1.271583e-09 1.772327e-09 4.848530e-08 1.178848e-13
2061 8.061751e-10 5.204871e-09 1.261722e-09 1.748686e-09 4.506618e-08 1.163514e-13
2062 7.367097e-10 5.131533e-09 1.250543e-09 1.735367e-09 4.149707e-08 1.162569e-13
2063 6.836777e-10 5.062301e-09 1.243267e-09 1.717523e-09 3.956324e-08 1.144520e-13
2064 6.559960e-10 4.999564e-09 1.229112e-09 1.695863e-09 3.890016e-08 1.137874e-13
2065 6.847920e-10 4.953041e-09 1.215764e-09 1.681057e-09 4.177230e-08 1.125050e-13
2066 7.363381e-10 4.902007e-09 1.202274e-09 1.664065e-09 4.558919e-08 1.120299e-13
2067 7.864037e-10 4.855379e-09 1.183147e-09 1.646191e-09 4.896160e-08 1.111273e-13
2068 8.395988e-10 4.805382e-09 1.169463e-09 1.632260e-09 5.242274e-08 1.108966e-13
2069 8.864756e-10 4.772385e-09 1.153912e-09 1.618096e-09 5.558831e-08 1.100125e-13
2070 9.298232e-10 4.734462e-09 1.143825e-09 1.604742e-09 5.843983e-08 1.095631e-13
2071 9.539454e-10 4.698912e-09 1.131697e-09 1.593194e-09 6.001089e-08 1.085040e-13
2072 9.628768e-10 4.665213e-09 1.121422e-09 1.584127e-09 6.074770e-08 1.079266e-13
2073 9.616695e-10 4.632358e-09 1.120952e-09 1.575414e-09 6.060218e-08 1.067365e-13
2074 9.472567e-10 4.607373e-09 1.119078e-09 1.567031e-09 5.995608e-08 1.057650e-13
2075 9.237180e-10 4.580421e-09 1.112381e-09 1.556513e-09 5.832225e-08 1.046395e-13
2076 8.941817e-10 4.544150e-09 1.105174e-09 1.545697e-09 5.634330e-08 1.035186e-13
2077 8.537682e-10 4.518338e-09 1.098768e-09 1.534962e-09 5.352998e-08 1.022181e-13
2078 8.153843e-10 4.488678e-09 1.090764e-09 1.526795e-09 5.103985e-08 1.010540e-13
2079 7.713087e-10 4.457727e-09 1.085709e-09 1.516849e-09 4.834868e-08 9.947141e-14
2080 7.286823e-10 4.433784e-09 1.077347e-09 1.507283e-09 4.536178e-08 9.800152e-14
2081 6.913970e-10 4.401071e-09 1.069276e-09 1.501078e-09 4.282291e-08 9.703369e-14
2082 6.775690e-10 4.361495e-09 1.063236e-09 1.493838e-09 4.145004e-08 9.600512e-14
2083 6.661912e-10 4.322054e-09 1.058222e-09 1.482947e-09 4.031881e-08 9.572761e-14
2084 6.647273e-10 4.280031e-09 1.052755e-09 1.474334e-09 3.961419e-08 9.451979e-14
2085 6.621028e-10 4.232553e-09 1.047372e-09 1.463605e-09 3.898397e-08 9.379887e-14
2086 6.579301e-10 4.193933e-09 1.043327e-09 1.453482e-09 3.852140e-08 9.280091e-14
2087 6.519646e-10 4.154937e-09 1.033090e-09 1.442608e-09 3.797164e-08 9.164214e-14
2088 6.429645e-10 4.111850e-09 1.028536e-09 1.436200e-09 3.763525e-08 9.059455e-14
2089 6.305920e-10 4.065381e-09 1.025102e-09 1.424909e-09 3.682050e-08 8.938829e-14
2090 6.199338e-10 4.020584e-09 1.017423e-09 1.414363e-09 3.662320e-08 8.805403e-14
2091 6.069074e-10 3.974339e-09 1.009242e-09 1.404020e-09 3.619239e-08 8.646156e-14
2092 6.013032e-10 3.924160e-09 1.003884e-09 1.388306e-09 3.607222e-08 8.485040e-14
2093 6.042351e-10 3.882678e-09 1.000541e-09 1.379857e-09 3.635200e-08 8.357403e-14
2094 6.162768e-10 3.839393e-09 9.950098e-10 1.369193e-09 3.723146e-08 8.177476e-14
2095 6.199008e-10 3.806361e-09 9.876252e-10 1.357969e-09 3.784248e-08 8.104085e-14
2096 6.226588e-10 3.760578e-09 9.795281e-10 1.347965e-09 3.810418e-08 7.920053e-14
2097 6.251727e-10 3.725720e-09 9.751020e-10 1.340203e-09 3.847110e-08 7.855667e-14
2098 6.268165e-10 3.686103e-09 9.695457e-10 1.328582e-09 3.869537e-08 7.734907e-14
2099 6.289663e-10 3.650019e-09 9.636036e-10 1.319513e-09 3.883705e-08 7.625353e-14
2100 6.289993e-10 3.612842e-09 9.585030e-10 1.312369e-09 3.893108e-08 7.532042e-14
2101 6.249115e-10 3.575106e-09 9.541791e-10 1.301292e-09 3.885361e-08 7.438681e-14
2102 6.209279e-10 3.544592e-09 9.517656e-10 1.293092e-09 3.858947e-08 7.361845e-14
2103 6.167264e-10 3.509267e-09 9.471974e-10 1.284037e-09 3.829919e-08 7.232140e-14
2104 6.122530e-10 3.474133e-09 9.465898e-10 1.275282e-09 3.783606e-08 7.184140e-14
2105 6.057316e-10 3.437210e-09 9.398981e-10 1.265785e-09 3.749985e-08 7.053869e-14
2106 6.009610e-10 3.397554e-09 9.361933e-10 1.260445e-09 3.709243e-08 6.979759e-14
2107 5.957102e-10 3.363184e-09 9.321601e-10 1.247409e-09 3.654900e-08 6.860645e-14
2108 5.913914e-10 3.330186e-09 9.279224e-10 1.243913e-09 3.601604e-08 6.767391e-14
2109 5.868074e-10 3.297917e-09 9.248029e-10 1.235628e-09 3.546551e-08 6.720953e-14
2110 5.827258e-10 3.262374e-09 9.184181e-10 1.226226e-09 3.500445e-08 6.595716e-14
2111 5.774422e-10 3.225540e-09 9.132584e-10 1.218021e-09 3.458320e-08 6.490285e-14
2112 5.753150e-10 3.194158e-09 9.075364e-10 1.210250e-09 3.436659e-08 6.411700e-14
2113 5.716154e-10 3.155570e-09 9.039818e-10 1.201842e-09 3.410387e-08 6.348890e-14
2114 5.715394e-10 3.118991e-09 8.971220e-10 1.194546e-09 3.396927e-08 6.241075e-14
2115 5.693158e-10 3.083144e-09 8.926067e-10 1.187399e-09 3.392101e-08 6.178901e-14
2116 5.692411e-10 3.045852e-09 8.854743e-10 1.176713e-09 3.385629e-08 6.094262e-14
2117 5.683568e-10 3.013003e-09 8.819179e-10 1.171044e-09 3.385772e-08 6.032140e-14
2118 5.690172e-10 2.977660e-09 8.755332e-10 1.163134e-09 3.387883e-08 5.912454e-14
2119 5.678666e-10 2.942680e-09 8.699944e-10 1.155575e-09 3.389525e-08 5.822312e-14
2120 5.680949e-10 2.910841e-09 8.652270e-10 1.146010e-09 3.392511e-08 5.724957e-14
2121 5.682065e-10 2.876250e-09 8.606502e-10 1.140331e-09 3.400547e-08 5.722394e-14
2122 5.689888e-10 2.843724e-09 8.581369e-10 1.132844e-09 3.395676e-08 5.572298e-14
2123 5.669410e-10 2.808573e-09 8.512571e-10 1.126262e-09 3.392600e-08 5.503870e-14
2124 5.653109e-10 2.777728e-09 8.480674e-10 1.120420e-09 3.381353e-08 5.388229e-14
2125 5.629897e-10 2.746597e-09 8.430829e-10 1.111903e-09 3.375689e-08 5.346945e-14
2126 5.617874e-10 2.717100e-09 8.377164e-10 1.101830e-09 3.355595e-08 5.191376e-14
2127 5.602313e-10 2.686534e-09 8.356885e-10 1.094184e-09 3.344562e-08 5.118177e-14
2128 5.587777e-10 2.657877e-09 8.318919e-10 1.087730e-09 3.338225e-08 4.976186e-14
2129 5.568817e-10 2.630908e-09 8.281268e-10 1.080810e-09 3.319997e-08 4.852341e-14
2130 5.551697e-10 2.606826e-09 8.238655e-10 1.073531e-09 3.308347e-08 4.735381e-14
2131 5.545625e-10 2.580891e-09 8.207682e-10 1.066590e-09 3.298939e-08 4.664788e-14
2132 5.521411e-10 2.557252e-09 8.160722e-10 1.060089e-09 3.280403e-08 4.512342e-14
2133 5.513464e-10 2.530005e-09 8.145263e-10 1.055960e-09 3.266230e-08 4.492899e-14
2134 5.502879e-10 2.503899e-09 8.099258e-10 1.049072e-09 3.258629e-08 4.315243e-14
2135 5.509107e-10 2.476581e-09 8.056617e-10 1.042947e-09 3.251733e-08 4.303081e-14
2136 5.514942e-10 2.447479e-09 8.039442e-10 1.037940e-09 3.250241e-08 4.408318e-14
2137 5.503688e-10 2.420376e-09 7.990128e-10 1.030394e-09 3.243653e-08 4.324749e-14
2138 5.491631e-10 2.392951e-09 7.930892e-10 1.021991e-09 3.225777e-08 4.221384e-14
2139 5.476658e-10 2.368999e-09 7.874036e-10 1.015650e-09 3.215374e-08 4.176164e-14
2140 5.461501e-10 2.342938e-09 7.839857e-10 1.009901e-09 3.205113e-08 4.094504e-14
2141 5.445181e-10 2.319423e-09 7.784420e-10 1.002512e-09 3.200407e-08 4.073334e-14
2142 5.414580e-10 2.296522e-09 7.743144e-10 9.967560e-10 3.178976e-08 3.951746e-14
2143 5.411308e-10 2.270286e-09 7.699184e-10 9.889882e-10 3.174900e-08 3.983575e-14
