# Iterations  ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
1470 5.199232e-05 4.360099e-04 2.623373e-04 1.528744e-04 3.181833e-03 2.222949e-08
1471 5.123087e-05 4.328088e-04 2.569901e-04 1.528114e-04 3.140062e-03 2.250229e-08
1472 5.047676e-05 4.280026e-04 2.514732e-04 1.526389e-04 3.099568e-03 2.278051e-08
1473 4.972966e-05 4.216010e-04 2.460012e-04 1.523565e-04 3.060293e-03 2.306380e-08
1474 4.899326e-05 4.138315e-04 2.407296e-04 1.519648e-04 3.022466e-03 2.335154e-08
1475 4.829289e-05 4.049566e-04 2.358203e-04 1.514472e-04 2.986593e-03 2.364313e-08
1476 4.764913e-05 3.949541e-04 2.314302e-04 1.507945e-04 2.953066e-03 2.393800e-08
1477 4.704412e-05 3.841020e-04 2.276211e-04 1.500036e-04 2.920172e-03 2.423521e-08
1478 4.644417e-05 3.728471e-04 2.244338e-04 1.490620e-04 2.885987e-03 2.453485e-08
1479 4.581521e-05 3.616029e-04 2.218699e-04 1.479795e-04 2.848706e-03 2.483593e-08
1480 4.515186e-05 3.507445e-04 2.199345e-04 1.467856e-04 2.808377e-03 2.513786e-08
1481 4.445994e-05 3.404969e-04 2.186035e-04 1.454875e-04 2.765439e-03 2.544045e-08
1482 4.374735e-05 3.311212e-04 2.177956e-04 1.441023e-04 2.720473e-03 2.574278e-08
1483 4.301985e-05 3.228199e-04 2.173973e-04 1.426878e-04 2.673863e-03 2.604477e-08
1484 4.229250e-05 3.157673e-04 2.172769e-04 1.412704e-04 2.626608e-03 2.634621e-08
1485 4.159530e-05 3.099557e-04 2.173379e-04 1.398691e-04 2.580614e-03 2.664716e-08
1486 4.094723e-05 3.054492e-04 2.174890e-04 1.384867e-04 2.537230e-03 2.694740e-08
1487 4.039375e-05 3.021161e-04 2.175595e-04 1.370941e-04 2.499476e-03 2.724735e-08
1488 3.996462e-05 2.998060e-04 2.174001e-04 1.357195e-04 2.469251e-03 2.754686e-08
1489 3.968299e-05 2.983902e-04 2.170135e-04 1.343718e-04 2.448224e-03 2.784578e-08
1490 3.952501e-05 2.977390e-04 2.164528e-04 1.330487e-04 2.434825e-03 2.814411e-08
1491 3.948704e-05 2.977857e-04 2.157947e-04 1.317743e-04 2.429164e-03 2.844207e-08
1492 3.957712e-05 2.983891e-04 2.150156e-04 1.305596e-04 2.431801e-03 2.873942e-08
1493 3.977655e-05 2.994367e-04 2.140540e-04 1.294634e-04 2.441515e-03 2.903595e-08
1494 4.004050e-05 3.009221e-04 2.129311e-04 1.285443e-04 2.455468e-03 2.933152e-08
1495 4.032354e-05 3.026987e-04 2.117391e-04 1.278367e-04 2.471022e-03 2.962606e-08
1496 4.058854e-05 3.047009e-04 2.106077e-04 1.273846e-04 2.485691e-03 2.991955e-08
1497 4.078184e-05 3.068107e-04 2.095763e-04 1.272230e-04 2.495935e-03 3.021212e-08
1498 4.086732e-05 3.088389e-04 2.087824e-04 1.273350e-04 2.499607e-03 3.050454e-08
1499 4.086137e-05 3.106290e-04 2.082176e-04 1.276994e-04 2.498018e-03 3.079648e-08
1500 4.076453e-05 3.120688e-04 2.078092e-04 1.282906e-04 2.491391e-03 3.108856e-08
1501 4.050754e-05 3.129477e-04 2.073957e-04 1.290178e-04 2.475112e-03 3.138180e-08
1502 4.013660e-05 3.130253e-04 2.071062e-04 1.297975e-04 2.452422e-03 3.167754e-08
1503 3.966473e-05 3.120737e-04 2.069263e-04 1.305422e-04 2.423996e-03 3.197673e-08
1504 3.916594e-05 3.100654e-04 2.066619e-04 1.311666e-04 2.393927e-03 3.228041e-08
1505 3.867240e-05 3.070191e-04 2.061015e-04 1.315822e-04 2.364180e-03 3.258917e-08
1506 3.823500e-05 3.030111e-04 2.050740e-04 1.317378e-04 2.338527e-03 3.290309e-08
1507 3.790345e-05 2.980095e-04 2.036856e-04 1.316209e-04 2.320013e-03 3.322198e-08
1508 3.768077e-05 2.921199e-04 2.020504e-04 1.312072e-04 2.308936e-03 3.354595e-08
1509 3.760216e-05 2.856624e-04 2.001556e-04 1.305350e-04 2.306954e-03 3.387481e-08
1510 3.764746e-05 2.789132e-04 1.977665e-04 1.296765e-04 2.312141e-03 3.420810e-08
1511 3.782582e-05 2.721456e-04 1.950009e-04 1.286709e-04 2.325459e-03 3.454594e-08
1512 3.810581e-05 2.656342e-04 1.920066e-04 1.275715e-04 2.344922e-03 3.488803e-08
1513 3.846955e-05 2.597244e-04 1.888631e-04 1.264636e-04 2.369475e-03 3.523490e-08
1514 3.883554e-05 2.547303e-04 1.856151e-04 1.254136e-04 2.393920e-03 3.558730e-08
1515 3.914562e-05 2.508913e-04 1.824494e-04 1.244682e-04 2.414710e-03 3.594654e-08
1516 3.938492e-05 2.483665e-04 1.795196e-04 1.236584e-04 2.430524e-03 3.631452e-08
1517 3.951698e-05 2.473725e-04 1.769626e-04 1.229785e-04 2.439122e-03 3.669360e-08
1518 3.949172e-05 2.479674e-04 1.749439e-04 1.224214e-04 2.437271e-03 3.708613e-08
1519 3.928705e-05 2.501414e-04 1.735661e-04 1.219766e-04 2.423600e-03 3.749590e-08
1520 3.887104e-05 2.538665e-04 1.728690e-04 1.216196e-04 2.396375e-03 3.792610e-08
1521 3.825287e-05 2.589695e-04 1.727721e-04 1.213490e-04 2.356227e-03 3.837855e-08
1522 3.743371e-05 2.652361e-04 1.731169e-04 1.211422e-04 2.303251e-03 3.885509e-08
1523 3.642622e-05 2.723789e-04 1.737207e-04 1.209658e-04 2.238300e-03 3.935723e-08
1524 3.527457e-05 2.800606e-04 1.743885e-04 1.207941e-04 2.164201e-03 3.988505e-08
1525 3.403761e-05 2.879816e-04 1.748947e-04 1.206163e-04 2.084694e-03 4.043956e-08
1526 3.277333e-05 2.957902e-04 1.750182e-04 1.204147e-04 2.003438e-03 4.102029e-08
1527 3.152662e-05 3.032474e-04 1.746252e-04 1.201920e-04 1.923692e-03 4.162596e-08
1528 3.036605e-05 3.101261e-04 1.737021e-04 1.199716e-04 1.850082e-03 4.225567e-08
1529 2.934454e-05 3.162827e-04 1.722908e-04 1.197815e-04 1.785972e-03 4.290861e-08
1530 2.854739e-05 3.216582e-04 1.702681e-04 1.196462e-04 1.736465e-03 4.358344e-08
1531 2.799108e-05 3.259309e-04 1.676129e-04 1.196024e-04 1.702521e-03 4.427992e-08
1532 2.765798e-05 3.288929e-04 1.648919e-04 1.196962e-04 1.683090e-03 4.499757e-08
1533 2.755215e-05 3.305696e-04 1.620864e-04 1.199644e-04 1.678891e-03 4.573731e-08
1534 2.765280e-05 3.309345e-04 1.592666e-04 1.204356e-04 1.688420e-03 4.649978e-08
1535 2.790490e-05 3.299320e-04 1.565797e-04 1.211042e-04 1.708280e-03 4.728643e-08
1536 2.826340e-05 3.275510e-04 1.540328e-04 1.219177e-04 1.735385e-03 4.809761e-08
1537 2.869281e-05 3.237660e-04 1.516249e-04 1.228412e-04 1.767213e-03 4.893911e-08
1538 2.914905e-05 3.185333e-04 1.493215e-04 1.238444e-04 1.800845e-03 4.981112e-08
1539 2.959888e-05 3.118791e-04 1.471903e-04 1.248499e-04 1.834178e-03 5.071608e-08
1540 2.999350e-05 3.038153e-04 1.452744e-04 1.257869e-04 1.864307e-03 5.165528e-08
1541 3.029863e-05 2.943719e-04 1.436619e-04 1.265852e-04 1.889144e-03 5.262822e-08
1542 3.051079e-05 2.837234e-04 1.424762e-04 1.271791e-04 1.907821e-03 5.363349e-08
1543 3.061699e-05 2.722344e-04 1.418277e-04 1.275177e-04 1.919149e-03 5.466897e-08
1544 3.059939e-05 2.603561e-04 1.417625e-04 1.275692e-04 1.921988e-03 5.572781e-08
1545 3.044686e-05 2.486132e-04 1.422343e-04 1.273373e-04 1.915365e-03 5.680372e-08
1546 3.015648e-05 2.375349e-04 1.431774e-04 1.268106e-04 1.899156e-03 5.788699e-08
1547 2.973056e-05 2.277150e-04 1.445522e-04 1.259744e-04 1.873546e-03 5.896837e-08
1548 2.917284e-05 2.196736e-04 1.461893e-04 1.248183e-04 1.838636e-03 6.003564e-08
1549 2.849246e-05 2.137903e-04 1.479678e-04 1.233559e-04 1.794991e-03 6.107662e-08
1550 2.769345e-05 2.102467e-04 1.497853e-04 1.216228e-04 1.743074e-03 6.208125e-08
1551 2.678325e-05 2.089680e-04 1.515620e-04 1.196579e-04 1.683563e-03 6.303912e-08
1552 2.576202e-05 2.096560e-04 1.532523e-04 1.175342e-04 1.616668e-03 6.394064e-08
1553 2.463878e-05 2.118596e-04 1.548497e-04 1.153371e-04 1.543175e-03 6.477964e-08
1554 2.342518e-05 2.150521e-04 1.563734e-04 1.132051e-04 1.464057e-03 6.555184e-08
1555 2.213926e-05 2.187153e-04 1.577265e-04 1.112965e-04 1.380559e-03 6.625590e-08
1556 2.081992e-05 2.224060e-04 1.589320e-04 1.097192e-04 1.295280e-03 6.689561e-08
1557 1.950711e-05 2.257693e-04 1.600269e-04 1.085521e-04 1.210914e-03 6.747691e-08
1558 1.828409e-05 2.285800e-04 1.609375e-04 1.078228e-04 1.132877e-03 6.800974e-08
1559 1.721237e-05 2.307115e-04 1.615570e-04 1.074728e-04 1.065144e-03 6.850704e-08
1560 1.636302e-05 2.321036e-04 1.618971e-04 1.073809e-04 1.012339e-03 6.898468e-08
1561 1.577565e-05 2.327547e-04 1.619328e-04 1.074235e-04 9.768591e-04 6.945806e-08
1562 1.551998e-05 2.326682e-04 1.615498e-04 1.075317e-04 9.631348e-04 6.993930e-08
1563 1.556980e-05 2.318620e-04 1.607546e-04 1.076050e-04 9.695395e-04 7.044619e-08
1564 1.585411e-05 2.303718e-04 1.596728e-04 1.075569e-04 9.911951e-04 7.099351e-08
1565 1.630218e-05 2.282008e-04 1.583411e-04 1.073995e-04 1.023071e-03 7.159551e-08
1566 1.684683e-05 2.253994e-04 1.568259e-04 1.072275e-04 1.060917e-03 7.225990e-08
1567 1.740213e-05 2.220429e-04 1.552643e-04 1.071390e-04 1.099460e-03 7.299550e-08
1568 1.789498e-05 2.182250e-04 1.537754e-04 1.072259e-04 1.134108e-03 7.380233e-08
1569 1.831420e-05 2.140775e-04 1.524886e-04 1.075400e-04 1.163950e-03 7.468127e-08
1570 1.866867e-05 2.098251e-04 1.514442e-04 1.081426e-04 1.189472e-03 7.562485e-08
1571 1.898725e-05 2.057364e-04 1.506142e-04 1.090209e-04 1.212460e-03 7.662786e-08
1572 1.928864e-05 2.021486e-04 1.499962e-04 1.100955e-04 1.233849e-03 7.768012e-08
1573 1.962719e-05 1.994287e-04 1.496050e-04 1.112641e-04 1.256820e-03 7.877148e-08
1574 2.002600e-05 1.979325e-04 1.493725e-04 1.124064e-04 1.282764e-03 7.988936e-08
1575 2.050398e-05 1.979356e-04 1.492361e-04 1.133922e-04 1.312800e-03 8.102099e-08
1576 2.105364e-05 1.995784e-04 1.491601e-04 1.141375e-04 1.346446e-03 8.215657e-08
1577 2.163612e-05 2.028587e-04 1.491299e-04 1.145702e-04 1.381353e-03 8.328524e-08
1578 2.219121e-05 2.076531e-04 1.491895e-04 1.146986e-04 1.414101e-03 8.439793e-08
1579 2.270646e-05 2.135804e-04 1.493849e-04 1.145400e-04 1.443871e-03 8.548763e-08
1580 2.313825e-05 2.201878e-04 1.497296e-04 1.141311e-04 1.468108e-03 8.654686e-08
1581 2.345037e-05 2.269806e-04 1.502198e-04 1.135228e-04 1.484791e-03 8.757258e-08
1582 2.363716e-05 2.333179e-04 1.507809e-04 1.127848e-04 1.493742e-03 8.856601e-08
1583 2.371959e-05 2.386885e-04 1.513121e-04 1.119932e-04 1.496347e-03 8.953025e-08
1584 2.372173e-05 2.426307e-04 1.517057e-04 1.111855e-04 1.494668e-03 9.046965e-08
1585 2.366372e-05 2.447809e-04 1.518678e-04 1.104185e-04 1.490255e-03 9.139211e-08
1586 2.358742e-05 2.448327e-04 1.516948e-04 1.097341e-04 1.485659e-03 9.230867e-08
1587 2.355298e-05 2.427052e-04 1.511953e-04 1.091636e-04 1.484960e-03 9.322903e-08
1588 2.354165e-05 2.383829e-04 1.504184e-04 1.087451e-04 1.486699e-03 9.416366e-08
1589 2.354967e-05 2.320264e-04 1.494365e-04 1.085370e-04 1.490785e-03 9.512292e-08
1590 2.355596e-05 2.239038e-04 1.483985e-04 1.085773e-04 1.495708e-03 9.611582e-08
1591 2.354529e-05 2.144853e-04 1.474696e-04 1.088927e-04 1.499814e-03 9.715107e-08
1592 2.349582e-05 2.044890e-04 1.467416e-04 1.094747e-04 1.501371e-03 9.823161e-08
1593 2.338425e-05 1.947858e-04 1.462974e-04 1.102715e-04 1.498227e-03 9.935813e-08
1594 2.318103e-05 1.860595e-04 1.461355e-04 1.112101e-04 1.488451e-03 1.005282e-07
1595 2.285736e-05 1.790244e-04 1.461792e-04 1.122050e-04 1.469980e-03 1.017341e-07
1596 2.238573e-05 1.742384e-04 1.464190e-04 1.131309e-04 1.440921e-03 1.029660e-07
1597 2.178048e-05 1.720256e-04 1.467379e-04 1.139080e-04 1.402067e-03 1.042160e-07
1598 2.099509e-05 1.724625e-04 1.470235e-04 1.144641e-04 1.350119e-03 1.054731e-07
1599 2.000245e-05 1.750877e-04 1.472476e-04 1.147236e-04 1.283316e-03 1.067273e-07
1600 1.880326e-05 1.793375e-04 1.474258e-04 1.147238e-04 1.201873e-03 1.079679e-07
1601 1.746023e-05 1.844197e-04 1.475115e-04 1.144844e-04 1.109981e-03 1.091846e-07
1602 1.597651e-05 1.894905e-04 1.474673e-04 1.140699e-04 1.007963e-03 1.103738e-07
1603 1.441504e-05 1.937111e-04 1.473195e-04 1.135912e-04 8.998640e-04 1.115320e-07
1604 1.289662e-05 1.964903e-04 1.472824e-04 1.130937e-04 7.936243e-04 1.126611e-07
1605 1.151983e-05 1.974807e-04 1.472308e-04 1.126304e-04 6.951443e-04 1.137657e-07
1606 1.053727e-05 1.966040e-04 1.470704e-04 1.122839e-04 6.223802e-04 1.148493e-07
1607 1.018459e-05 1.939286e-04 1.467804e-04 1.121327e-04 5.929892e-04 1.159164e-07
1608 1.044031e-05 1.896742e-04 1.464382e-04 1.121331e-04 6.073840e-04 1.169676e-07
1609 1.112467e-05 1.842137e-04 1.460477e-04 1.122582e-04 6.530324e-04 1.180064e-07
1610 1.211695e-05 1.780262e-04 1.456094e-04 1.124681e-04 7.198424e-04 1.190336e-07
1611 1.323093e-05 1.716450e-04 1.452654e-04 1.126101e-04 7.943057e-04 1.200531e-07
1612 1.437402e-05 1.656026e-04 1.449542e-04 1.126674e-04 8.701005e-04 1.210682e-07
1613 1.538849e-05 1.603844e-04 1.446861e-04 1.126289e-04 9.368362e-04 1.220780e-07
1614 1.629208e-05 1.564183e-04 1.444972e-04 1.125260e-04 9.958022e-04 1.230792e-07
1615 1.707070e-05 1.540442e-04 1.443418e-04 1.123470e-04 1.046090e-03 1.240694e-07
1616 1.771591e-05 1.533985e-04 1.440866e-04 1.120731e-04 1.087225e-03 1.250452e-07
1617 1.823401e-05 1.544493e-04 1.437600e-04 1.116931e-04 1.119946e-03 1.260051e-07
1618 1.863599e-05 1.569308e-04 1.434198e-04 1.112385e-04 1.144981e-03 1.269461e-07
1619 1.882830e-05 1.604531e-04 1.430976e-04 1.107629e-04 1.156797e-03 1.278666e-07
1620 1.879583e-05 1.646152e-04 1.428244e-04 1.103232e-04 1.154456e-03 1.287658e-07
1621 1.851575e-05 1.689157e-04 1.425813e-04 1.099638e-04 1.136471e-03 1.296474e-07
1622 1.798884e-05 1.730019e-04 1.423111e-04 1.097294e-04 1.102929e-03 1.305127e-07
1623 1.713562e-05 1.765446e-04 1.420615e-04 1.096377e-04 1.048818e-03 1.313660e-07
1624 1.601931e-05 1.792829e-04 1.418368e-04 1.096375e-04 9.780343e-04 1.322087e-07
1625 1.465007e-05 1.809496e-04 1.416134e-04 1.096550e-04 8.911719e-04 1.330475e-07
1626 1.308832e-05 1.814039e-04 1.413555e-04 1.096998e-04 7.919709e-04 1.338817e-07
1627 1.141385e-05 1.807464e-04 1.410435e-04 1.097760e-04 6.852114e-04 1.347125e-07
1628 9.743683e-06 1.789412e-04 1.406833e-04 1.098568e-04 5.784585e-04 1.355366e-07
1629 8.223262e-06 1.759745e-04 1.402683e-04 1.099307e-04 4.812998e-04 1.363518e-07
1630 7.107563e-06 1.720506e-04 1.397522e-04 1.099860e-04 4.109676e-04 1.371567e-07
1631 6.674358e-06 1.674101e-04 1.391325e-04 1.099976e-04 3.871345e-04 1.379468e-07
1632 7.057921e-06 1.621982e-04 1.384927e-04 1.099195e-04 4.185352e-04 1.387223e-07
1633 7.994795e-06 1.566289e-04 1.377808e-04 1.098304e-04 4.849811e-04 1.394745e-07
1634 9.185428e-06 1.509926e-04 1.370159e-04 1.098192e-04 5.655200e-04 1.401913e-07
1635 1.043406e-05 1.456070e-04 1.362243e-04 1.098886e-04 6.479905e-04 1.408776e-07
1636 1.155460e-05 1.407828e-04 1.354635e-04 1.100011e-04 7.210229e-04 1.415405e-07
1637 1.244488e-05 1.368194e-04 1.347245e-04 1.101208e-04 7.785227e-04 1.421801e-07
1638 1.299348e-05 1.339349e-04 1.340033e-04 1.102226e-04 8.136288e-04 1.427922e-07
1639 1.320561e-05 1.322375e-04 1.332976e-04 1.103063e-04 8.268410e-04 1.433759e-07
1640 1.305388e-05 1.316543e-04 1.326572e-04 1.102873e-04 8.166096e-04 1.439300e-07
1641 1.255388e-05 1.319150e-04 1.320665e-04 1.102065e-04 7.840451e-04 1.444542e-07
1642 1.170798e-05 1.326468e-04 1.315222e-04 1.100984e-04 7.293648e-04 1.449511e-07
1643 1.061359e-05 1.334303e-04 1.309651e-04 1.100032e-04 6.587985e-04 1.454202e-07
1644 9.381630e-06 1.338830e-04 1.303636e-04 1.099273e-04 5.794806e-04 1.458682e-07
1645 8.255654e-06 1.337317e-04 1.297328e-04 1.098328e-04 5.070597e-04 1.462948e-07
1646 7.440117e-06 1.328913e-04 1.291038e-04 1.096676e-04 4.548838e-04 1.466952e-07
1647 7.160459e-06 1.314423e-04 1.284829e-04 1.093461e-04 4.379086e-04 1.470665e-07
1648 7.436378e-06 1.295951e-04 1.278638e-04 1.088740e-04 4.571650e-04 1.474147e-07
1649 8.052723e-06 1.276718e-04 1.272968e-04 1.083488e-04 4.979741e-04 1.477041e-07
1650 8.817663e-06 1.259348e-04 1.266568e-04 1.078660e-04 5.476317e-04 1.479790e-07
1651 9.544597e-06 1.246138e-04 1.259244e-04 1.073614e-04 5.941386e-04 1.482766e-07
1652 1.010274e-05 1.239277e-04 1.251468e-04 1.067790e-04 6.293386e-04 1.485637e-07
1653 1.041890e-05 1.239058e-04 1.243673e-04 1.061052e-04 6.488530e-04 1.488345e-07
1654 1.045078e-05 1.244075e-04 1.235815e-04 1.053717e-04 6.501451e-04 1.490905e-07
1655 1.018575e-05 1.251544e-04 1.227490e-04 1.046185e-04 6.324603e-04 1.493238e-07
1656 9.685320e-06 1.258203e-04 1.218847e-04 1.038599e-04 5.997870e-04 1.495387e-07
1657 9.045535e-06 1.261223e-04 1.209876e-04 1.030850e-04 5.583933e-04 1.497343e-07
1658 8.369309e-06 1.258703e-04 1.199980e-04 1.023376e-04 5.147841e-04 1.499095e-07
1659 7.743107e-06 1.249880e-04 1.189320e-04 1.016305e-04 4.746734e-04 1.500614e-07
1660 7.219086e-06 1.234991e-04 1.178281e-04 1.009667e-04 4.414372e-04 1.501890e-07
1661 6.793623e-06 1.215380e-04 1.166858e-04 1.003445e-04 4.148700e-04 1.502910e-07
1662 6.501048e-06 1.193112e-04 1.154892e-04 9.968222e-05 3.969798e-04 1.503682e-07
1663 6.337828e-06 1.170686e-04 1.142745e-04 9.898399e-05 3.875085e-04 1.504273e-07
1664 6.292840e-06 1.150132e-04 1.130936e-04 9.828754e-05 3.853862e-04 1.504724e-07
1665 6.236658e-06 1.132413e-04 1.119577e-04 9.757400e-05 3.823178e-04 1.504997e-07
1666 6.206331e-06 1.117842e-04 1.108188e-04 9.686536e-05 3.807265e-04 1.505117e-07
1667 6.222823e-06 1.106174e-04 1.096624e-04 9.609467e-05 3.821510e-04 1.505087e-07
1668 6.306363e-06 1.096580e-04 1.084697e-04 9.527066e-05 3.877336e-04 1.504763e-07
1669 6.457126e-06 1.088138e-04 1.072448e-04 9.444463e-05 3.976591e-04 1.504167e-07
1670 6.676875e-06 1.079989e-04 1.060604e-04 9.368356e-05 4.120110e-04 1.503337e-07
1671 6.946092e-06 1.071623e-04 1.048972e-04 9.306161e-05 4.296787e-04 1.502279e-07
1672 7.208883e-06 1.062890e-04 1.037752e-04 9.257537e-05 4.469777e-04 1.501006e-07
1673 7.403436e-06 1.053928e-04 1.027320e-04 9.211294e-05 4.599705e-04 1.499540e-07
1674 7.525755e-06 1.045191e-04 1.017166e-04 9.168706e-05 4.682686e-04 1.497844e-07
1675 7.569408e-06 1.037166e-04 1.007450e-04 9.133884e-05 4.714719e-04 1.495914e-07
1676 7.542098e-06 1.030284e-04 9.983146e-05 9.109247e-05 4.698989e-04 1.493788e-07
1677 7.409632e-06 1.024967e-04 9.897728e-05 9.087793e-05 4.615067e-04 1.491463e-07
1678 7.151652e-06 1.021079e-04 9.807912e-05 9.070803e-05 4.449096e-04 1.488947e-07
1679 6.855394e-06 1.018382e-04 9.721066e-05 9.054249e-05 4.257404e-04 1.486253e-07
1680 6.541891e-06 1.016374e-04 9.637280e-05 9.038296e-05 4.053181e-04 1.483398e-07
1681 6.180221e-06 1.014440e-04 9.552541e-05 9.019188e-05 3.817558e-04 1.480400e-07
1682 5.772812e-06 1.011981e-04 9.467008e-05 8.998752e-05 3.552481e-04 1.477253e-07
1683 5.455909e-06 1.008823e-04 9.383686e-05 8.985261e-05 3.345146e-04 1.473924e-07
1684 5.266596e-06 1.004879e-04 9.308614e-05 8.978704e-05 3.220884e-04 1.470429e-07
1685 5.206711e-06 1.000585e-04 9.236163e-05 8.971032e-05 3.180452e-04 1.466711e-07
1686 5.267026e-06 9.964490e-05 9.163944e-05 8.963194e-05 3.218025e-04 1.462810e-07
1687 5.350260e-06 9.932054e-05 9.090763e-05 8.956215e-05 3.270067e-04 1.458733e-07
1688 5.402432e-06 9.913426e-05 9.012157e-05 8.951534e-05 3.301767e-04 1.454511e-07
1689 5.442711e-06 9.911940e-05 8.933624e-05 8.945867e-05 3.325135e-04 1.450176e-07
1690 5.485460e-06 9.926745e-05 8.858251e-05 8.944525e-05 3.349897e-04 1.445709e-07
1691 5.496310e-06 9.952667e-05 8.776657e-05 8.948306e-05 3.355026e-04 1.441138e-07
1692 5.488416e-06 9.981985e-05 8.692045e-05 8.955906e-05 3.349173e-04 1.436478e-07
1693 5.384401e-06 1.000516e-04 8.606837e-05 8.960908e-05 3.282057e-04 1.431734e-07
1694 5.283907e-06 1.001590e-04 8.527929e-05 8.957724e-05 3.218921e-04 1.426848e-07
1695 5.181513e-06 1.001098e-04 8.451171e-05 8.949470e-05 3.156205e-04 1.421850e-07
1696 5.054801e-06 9.987983e-05 8.364401e-05 8.938251e-05 3.078471e-04 1.416725e-07
1697 4.937724e-06 9.949452e-05 8.272702e-05 8.926933e-05 3.008174e-04 1.411499e-07
1698 4.877630e-06 9.901209e-05 8.185646e-05 8.909007e-05 2.975392e-04 1.406175e-07
1699 4.843691e-06 9.847761e-05 8.100164e-05 8.889496e-05 2.959139e-04 1.400727e-07
1700 4.859519e-06 9.797290e-05 8.014872e-05 8.868398e-05 2.974435e-04 1.395236e-07
1701 4.918665e-06 9.756720e-05 7.931399e-05 8.846072e-05 3.016458e-04 1.389413e-07
1702 4.968814e-06 9.728646e-05 7.844366e-05 8.827339e-05 3.049979e-04 1.383747e-07
1703 4.976085e-06 9.714343e-05 7.756963e-05 8.802896e-05 3.053496e-04 1.378011e-07
1704 4.927905e-06 9.711096e-05 7.673911e-05 8.780427e-05 3.019840e-04 1.372256e-07
1705 4.965582e-06 9.717031e-05 7.597144e-05 8.748764e-05 3.039817e-04 1.365791e-07
1706 5.002619e-06 9.728506e-05 7.519138e-05 8.723238e-05 3.058800e-04 1.359610e-07
1707 5.044722e-06 9.742781e-05 7.442311e-05 8.684874e-05 3.079667e-04 1.351725e-07
1708 5.110041e-06 9.753836e-05 7.372098e-05 8.668706e-05 3.116638e-04 1.342894e-07
1709 5.161716e-06 9.768471e-05 7.307182e-05 8.633861e-05 3.142898e-04 1.333225e-07
1710 5.183263e-06 9.780930e-05 7.248916e-05 8.621837e-05 3.150604e-04 1.324801e-07
1711 5.180099e-06 9.795666e-05 7.198363e-05 8.584657e-05 3.141259e-04 1.314838e-07
1712 5.180219e-06 9.806596e-05 7.150928e-05 8.570183e-05 3.134981e-04 1.305978e-07
1713 5.196812e-06 9.822173e-05 7.099962e-05 8.534269e-05 3.137306e-04 1.297268e-07
1714 5.190926e-06 9.833226e-05 7.049194e-05 8.516374e-05 3.126506e-04 1.289411e-07
1715 5.198947e-06 9.846372e-05 7.002482e-05 8.475811e-05 3.124250e-04 1.281127e-07
1716 5.221718e-06 9.855789e-05 6.959522e-05 8.455901e-05 3.133681e-04 1.273339e-07
1717 5.266911e-06 9.863176e-05 6.921051e-05 8.423971e-05 3.157060e-04 1.263970e-07
1718 5.340177e-06 9.870234e-05 6.889081e-05 8.404890e-05 3.200350e-04 1.255682e-07
1719 5.409132e-06 9.879031e-05 6.860612e-05 8.375453e-05 3.240455e-04 1.247978e-07
1720 5.470938e-06 9.886338e-05 6.833954e-05 8.354894e-05 3.277823e-04 1.240878e-07
1721 5.540067e-06 9.888001e-05 6.811102e-05 8.327358e-05 3.318944e-04 1.232794e-07
1722 5.613232e-06 9.885233e-05 6.795636e-05 8.308138e-05 3.363559e-04 1.224648e-07
1723 5.684645e-06 9.876640e-05 6.784417e-05 8.289993e-05 3.406602e-04 1.215779e-07
1724 5.741629e-06 9.863076e-05 6.779420e-05 8.277828e-05 3.440344e-04 1.207390e-07
1725 5.772201e-06 9.842200e-05 6.773375e-05 8.259496e-05 3.454998e-04 1.199350e-07
1726 5.792592e-06 9.814666e-05 6.771361e-05 8.249742e-05 3.463842e-04 1.191501e-07
1727 5.798249e-06 9.779025e-05 6.767126e-05 8.234678e-05 3.462950e-04 1.183118e-07
1728 5.831093e-06 9.733302e-05 6.762460e-05 8.226393e-05 3.481154e-04 1.172444e-07
1729 5.866065e-06 9.680964e-05 6.755387e-05 8.212757e-05 3.499997e-04 1.160996e-07
1730 5.910303e-06 9.624862e-05 6.752355e-05 8.204384e-05 3.526097e-04 1.148394e-07
1731 5.950331e-06 9.563349e-05 6.753782e-05 8.192135e-05 3.548429e-04 1.135024e-07
1732 5.986753e-06 9.498749e-05 6.762439e-05 8.187816e-05 3.569244e-04 1.121335e-07
1733 6.024843e-06 9.427958e-05 6.770980e-05 8.176095e-05 3.590283e-04 1.105823e-07
1734 6.067566e-06 9.354394e-05 6.783010e-05 8.172540e-05 3.615208e-04 1.089799e-07
1735 6.102527e-06 9.276056e-05 6.793227e-05 8.163609e-05 3.635195e-04 1.073776e-07
1736 6.136101e-06 9.196156e-05 6.808007e-05 8.152761e-05 3.655663e-04 1.057431e-07
1737 6.178702e-06 9.112089e-05 6.821214e-05 8.132283e-05 3.682226e-04 1.040736e-07
1738 6.207872e-06 9.025260e-05 6.841114e-05 8.108642e-05 3.701221e-04 1.024526e-07
1739 6.229196e-06 8.932812e-05 6.862315e-05 8.083085e-05 3.715877e-04 1.008203e-07
1740 6.238623e-06 8.836905e-05 6.893183e-05 8.059955e-05 3.724212e-04 9.921825e-08
1741 6.251545e-06 8.737318e-05 6.921164e-05 8.033138e-05 3.735458e-04 9.756573e-08
1742 6.254204e-06 8.635412e-05 6.957664e-05 8.008928e-05 3.740637e-04 9.593230e-08
