# Iterations  LogResRho  LogResRhoU  LogResRhoV  LogResRhoW  LogResRhoE  LogResTrb
1468 8.632586e-10 9.449018e-10 1.113330e-09 1.005438e-09 5.403090e-08 8.304054e-15
1469 8.555909e-10 9.396457e-10 1.084081e-09 9.823279e-10 5.357215e-08 8.331494e-15
1470 8.461427e-10 9.328355e-10 1.059257e-09 9.532885e-10 5.298262e-08 8.358767e-15
1471 8.367528e-10 9.250401e-10 1.040369e-09 9.361466e-10 5.240124e-08 8.386967e-15
1472 8.298146e-10 9.185593e-10 1.028652e-09 9.381730e-10 5.197172e-08 8.408769e-15
1473 8.309150e-10 9.136715e-10 1.028286e-09 9.517183e-10 5.204483e-08 8.417585e-15
1474 8.312821e-10 9.096482e-10 1.040296e-09 9.634917e-10 5.205907e-08 8.413491e-15
1475 8.310461e-10 9.056450e-10 1.053725e-09 9.738273e-10 5.204150e-08 8.393763e-15
1476 8.278961e-10 9.020639e-10 1.062560e-09 9.839834e-10 5.182522e-08 8.361703e-15
1477 8.269638e-10 9.003271e-10 1.068182e-09 9.937974e-10 5.177090e-08 8.323370e-15
1478 8.271531e-10 8.977143e-10 1.074763e-09 1.001435e-09 5.187132e-08 8.279242e-15
1479 8.304663e-10 8.963204e-10 1.079215e-09 1.008679e-09 5.210975e-08 8.242323e-15
1480 8.302168e-10 8.923849e-10 1.082737e-09 1.012728e-09 5.210363e-08 8.219249e-15
1481 8.306935e-10 8.908484e-10 1.089169e-09 1.014448e-09 5.216692e-08 8.206852e-15
1482 8.303659e-10 8.961070e-10 1.090730e-09 1.014321e-09 5.215393e-08 8.241391e-15
1483 8.243166e-10 9.069998e-10 1.087522e-09 1.011900e-09 5.180290e-08 8.344545e-15
1484 8.205419e-10 9.214686e-10 1.081086e-09 1.004716e-09 5.161355e-08 8.519442e-15
1485 8.121838e-10 9.396881e-10 1.074614e-09 9.897937e-10 5.112395e-08 8.722418e-15
1486 8.167906e-10 9.596662e-10 1.062274e-09 9.685342e-10 5.147545e-08 8.945998e-15
1487 8.332039e-10 9.772180e-10 1.040554e-09 9.405157e-10 5.258178e-08 9.171004e-15
1488 8.510513e-10 9.935519e-10 1.012531e-09 9.118513e-10 5.372480e-08 9.382280e-15
1489 8.649303e-10 1.008680e-09 1.007020e-09 8.847795e-10 5.459974e-08 9.565499e-15
1490 8.708115e-10 1.023839e-09 1.002946e-09 8.625983e-10 5.498914e-08 9.715029e-15
1491 8.756830e-10 1.037677e-09 9.902584e-10 8.414769e-10 5.529460e-08 9.839517e-15
1492 8.843413e-10 1.047881e-09 9.683008e-10 8.251819e-10 5.584907e-08 9.932434e-15
1493 8.838077e-10 1.054045e-09 9.500264e-10 8.150395e-10 5.582702e-08 9.990832e-15
1494 8.760191e-10 1.053469e-09 9.445891e-10 8.081391e-10 5.529563e-08 1.000733e-14
1495 8.631904e-10 1.046597e-09 9.401100e-10 8.017946e-10 5.446654e-08 9.975652e-15
1496 8.493773e-10 1.034375e-09 9.354854e-10 8.004036e-10 5.356752e-08 9.899949e-15
1497 8.339731e-10 1.018061e-09 9.330217e-10 8.012183e-10 5.257295e-08 9.799482e-15
1498 8.245034e-10 9.991385e-10 9.399691e-10 8.064488e-10 5.179944e-08 9.678348e-15
1499 8.146835e-10 9.808670e-10 9.628579e-10 8.176657e-10 5.107464e-08 9.537270e-15
1500 8.067018e-10 9.610832e-10 9.941911e-10 8.338058e-10 5.051481e-08 9.390615e-15
1501 7.908467e-10 9.416002e-10 1.025653e-09 8.495494e-10 4.945667e-08 9.296485e-15
1502 7.869511e-10 9.318237e-10 1.061440e-09 8.626882e-10 4.913461e-08 9.228418e-15
1503 7.915096e-10 9.215019e-10 1.080636e-09 8.745821e-10 4.942330e-08 9.174803e-15
1504 7.898314e-10 9.068237e-10 1.088130e-09 8.851740e-10 4.932016e-08 9.135139e-15
1505 7.877192e-10 8.928590e-10 1.093592e-09 8.923714e-10 4.916423e-08 9.091090e-15
1506 7.750342e-10 8.781325e-10 1.091689e-09 8.943103e-10 4.835895e-08 9.048617e-15
1507 7.569072e-10 8.620225e-10 1.084647e-09 8.916726e-10 4.722991e-08 9.010706e-15
1508 7.359306e-10 8.441581e-10 1.072957e-09 8.835926e-10 4.598201e-08 8.967746e-15
1509 7.315325e-10 8.280444e-10 1.055465e-09 8.709634e-10 4.567562e-08 8.921962e-15
1510 7.544951e-10 8.183038e-10 1.026933e-09 8.555671e-10 4.718182e-08 8.903350e-15
1511 7.775450e-10 8.205113e-10 9.909555e-10 8.387768e-10 4.858637e-08 8.939046e-15
1512 7.902380e-10 8.324080e-10 9.783933e-10 8.316383e-10 4.948944e-08 9.016331e-15
1513 8.013981e-10 8.438822e-10 9.767152e-10 8.307716e-10 5.029652e-08 9.144359e-15
1514 8.199228e-10 8.611120e-10 9.725462e-10 8.328447e-10 5.155092e-08 9.305881e-15
1515 8.636984e-10 8.809105e-10 9.679521e-10 8.349453e-10 5.439340e-08 9.440286e-15
1516 9.170041e-10 8.994584e-10 9.542979e-10 8.326457e-10 5.774917e-08 9.541460e-15
1517 9.641643e-10 9.138567e-10 9.342782e-10 8.256683e-10 6.068715e-08 9.610405e-15
1518 9.899197e-10 9.227368e-10 9.067634e-10 8.168123e-10 6.226587e-08 9.653543e-15
1519 9.998636e-10 9.272451e-10 8.720754e-10 8.072033e-10 6.287842e-08 9.677690e-15
1520 9.903136e-10 9.278914e-10 8.269498e-10 7.929916e-10 6.225886e-08 9.675848e-15
1521 9.707809e-10 9.281054e-10 7.789564e-10 7.720755e-10 6.108075e-08 9.674711e-15
1522 9.438357e-10 9.273101e-10 7.546241e-10 7.456127e-10 5.939821e-08 9.705428e-15
1523 8.962545e-10 9.181264e-10 7.392735e-10 7.231253e-10 5.645819e-08 9.744658e-15
1524 8.318408e-10 9.071141e-10 7.279270e-10 7.052135e-10 5.234269e-08 9.745191e-15
1525 7.678136e-10 8.897807e-10 7.161308e-10 6.916888e-10 4.811026e-08 9.687214e-15
1526 7.284048e-10 8.649870e-10 7.187746e-10 6.837613e-10 4.570828e-08 9.575482e-15
1527 7.034572e-10 8.347829e-10 7.445689e-10 6.778626e-10 4.417914e-08 9.418876e-15
1528 6.848533e-10 8.031345e-10 7.792057e-10 6.793366e-10 4.278650e-08 9.218386e-15
1529 6.690030e-10 7.724170e-10 8.062566e-10 6.923332e-10 4.189875e-08 9.011042e-15
1530 6.368623e-10 7.410924e-10 8.397557e-10 7.127632e-10 3.985503e-08 8.921120e-15
1531 5.890725e-10 7.131819e-10 8.730733e-10 7.289252e-10 3.683633e-08 8.905145e-15
1532 5.422562e-10 6.987757e-10 9.012340e-10 7.418782e-10 3.386975e-08 8.912853e-15
1533 4.936889e-10 6.946545e-10 9.173233e-10 7.520485e-10 3.100797e-08 8.944533e-15
1534 4.651372e-10 6.929273e-10 9.255234e-10 7.572742e-10 2.945176e-08 8.996860e-15
1535 4.637644e-10 6.940378e-10 9.201248e-10 7.587839e-10 2.950166e-08 9.076159e-15
1536 4.904163e-10 7.021584e-10 9.024649e-10 7.521715e-10 3.102249e-08 9.199745e-15
1537 5.134592e-10 7.131236e-10 8.738788e-10 7.388696e-10 3.226808e-08 9.330637e-15
1538 5.573380e-10 7.244765e-10 8.414668e-10 7.216884e-10 3.513637e-08 9.464862e-15
1539 6.155843e-10 7.464309e-10 8.086530e-10 7.022815e-10 3.891014e-08 9.592884e-15
1540 7.047088e-10 7.789238e-10 7.784070e-10 6.858615e-10 4.457956e-08 9.722979e-15
1541 7.609488e-10 8.005556e-10 7.432827e-10 6.751189e-10 4.809221e-08 9.866999e-15
1542 8.038389e-10 8.138928e-10 7.236926e-10 6.589322e-10 5.070194e-08 9.974134e-15
1543 8.286807e-10 8.200372e-10 6.977413e-10 6.409504e-10 5.221211e-08 1.003647e-14
1544 8.321503e-10 8.172350e-10 6.736679e-10 6.505020e-10 5.244722e-08 1.004342e-14
1545 8.176232e-10 8.080662e-10 6.509143e-10 6.562120e-10 5.153137e-08 9.992563e-15
1546 7.958903e-10 7.959022e-10 6.308482e-10 6.571800e-10 5.017011e-08 9.887025e-15
1547 7.660098e-10 7.785236e-10 6.160173e-10 6.469200e-10 4.829168e-08 9.745567e-15
1548 7.201482e-10 7.575273e-10 5.946177e-10 6.330483e-10 4.539073e-08 9.588695e-15
1549 6.658075e-10 7.328864e-10 6.013434e-10 6.244939e-10 4.188200e-08 9.405574e-15
1550 5.887044e-10 7.009470e-10 6.125160e-10 6.171305e-10 3.700468e-08 9.220986e-15
1551 4.936173e-10 6.634957e-10 6.212593e-10 6.050033e-10 3.102417e-08 9.044692e-15
1552 4.758599e-10 6.303659e-10 6.431881e-10 5.910750e-10 2.966847e-08 8.891456e-15
1553 4.724694e-10 6.116002e-10 6.548190e-10 5.753631e-10 2.940868e-08 8.763833e-15
1554 4.654563e-10 6.034728e-10 6.545112e-10 5.605895e-10 2.895603e-08 8.679911e-15
1555 4.569684e-10 5.988549e-10 6.436543e-10 5.435077e-10 2.843986e-08 8.709731e-15
1556 4.439999e-10 5.941123e-10 6.251438e-10 5.207601e-10 2.764908e-08 8.799239e-15
1557 4.214826e-10 5.892116e-10 6.200790e-10 4.929178e-10 2.621513e-08 8.881947e-15
1558 3.949377e-10 5.861663e-10 6.249050e-10 4.860258e-10 2.454677e-08 8.943039e-15
1559 3.654076e-10 5.914312e-10 6.226747e-10 4.792405e-10 2.271740e-08 8.987956e-15
1560 3.519732e-10 5.966661e-10 6.072150e-10 4.761590e-10 2.183776e-08 9.023535e-15
1561 3.253379e-10 5.975854e-10 5.888094e-10 4.786679e-10 2.021306e-08 9.064890e-15
1562 2.888000e-10 5.978235e-10 5.701605e-10 4.789264e-10 1.799552e-08 9.099011e-15
1563 2.479884e-10 5.951042e-10 5.611137e-10 4.713776e-10 1.540340e-08 9.129584e-15
1564 2.402083e-10 5.986692e-10 5.581983e-10 4.611752e-10 1.512435e-08 9.160421e-15
1565 2.555510e-10 6.081319e-10 5.589093e-10 4.483036e-10 1.606700e-08 9.225742e-15
1566 2.676060e-10 6.153679e-10 5.504069e-10 4.326909e-10 1.681283e-08 9.330315e-15
1567 2.829059e-10 6.179665e-10 5.320056e-10 4.212484e-10 1.768628e-08 9.431308e-15
1568 3.005227e-10 6.187821e-10 5.090123e-10 4.138904e-10 1.872042e-08 9.511976e-15
1569 3.110694e-10 6.183446e-10 4.794822e-10 4.047184e-10 1.936492e-08 9.576856e-15
1570 3.255133e-10 6.145988e-10 4.636900e-10 3.977979e-10 2.025658e-08 9.619108e-15
1571 3.291849e-10 6.084220e-10 4.499485e-10 3.984805e-10 2.056508e-08 9.635583e-15
1572 3.285283e-10 6.024603e-10 4.389113e-10 3.967433e-10 2.063106e-08 9.635052e-15
1573 3.379627e-10 6.025519e-10 4.343081e-10 3.976661e-10 2.125677e-08 9.613753e-15
1574 3.322662e-10 6.036180e-10 4.229142e-10 3.975758e-10 2.097176e-08 9.554133e-15
1575 3.080777e-10 6.009194e-10 4.046072e-10 3.938297e-10 1.964450e-08 9.467465e-15
1576 3.022389e-10 5.935374e-10 3.938167e-10 3.864057e-10 1.920538e-08 9.373634e-15
1577 3.097813e-10 5.810992e-10 3.893902e-10 3.785651e-10 1.956026e-08 9.279995e-15
1578 3.130950e-10 5.638378e-10 3.914218e-10 3.692891e-10 1.978756e-08 9.184231e-15
1579 3.029575e-10 5.441630e-10 3.942932e-10 3.654441e-10 1.909335e-08 9.079700e-15
1580 2.766482e-10 5.244522e-10 4.065791e-10 3.694592e-10 1.735690e-08 8.982669e-15
1581 2.579981e-10 5.085162e-10 4.135543e-10 3.725314e-10 1.632952e-08 8.890833e-15
1582 2.433895e-10 4.957632e-10 4.130103e-10 3.757045e-10 1.541890e-08 8.833688e-15
1583 2.269364e-10 4.875933e-10 4.077535e-10 3.808021e-10 1.439255e-08 8.816047e-15
1584 2.093486e-10 4.828469e-10 4.003157e-10 3.857168e-10 1.328508e-08 8.816702e-15
1585 1.876861e-10 4.774903e-10 3.922767e-10 3.873911e-10 1.195366e-08 8.808525e-15
1586 1.610322e-10 4.698442e-10 3.767983e-10 3.844420e-10 1.029937e-08 8.791122e-15
1587 1.480807e-10 4.588703e-10 3.660640e-10 3.798087e-10 9.396627e-09 8.762691e-15
1588 1.504604e-10 4.460403e-10 3.621663e-10 3.713370e-10 9.397177e-09 8.718496e-15
1589 1.762775e-10 4.338543e-10 3.535040e-10 3.594090e-10 1.101627e-08 8.654688e-15
1590 2.038877e-10 4.272328e-10 3.444315e-10 3.471840e-10 1.275479e-08 8.576622e-15
1591 2.179489e-10 4.315664e-10 3.391105e-10 3.345887e-10 1.364767e-08 8.492604e-15
1592 2.224865e-10 4.414338e-10 3.405102e-10 3.245991e-10 1.387378e-08 8.409523e-15
1593 2.455170e-10 4.477711e-10 3.432505e-10 3.185084e-10 1.532864e-08 8.340250e-15
1594 2.596900e-10 4.479048e-10 3.435992e-10 3.088153e-10 1.627108e-08 8.279470e-15
1595 2.585477e-10 4.408149e-10 3.387915e-10 2.974641e-10 1.621801e-08 8.237918e-15
1596 2.460632e-10 4.267147e-10 3.343880e-10 2.867454e-10 1.545843e-08 8.201205e-15
1597 2.273763e-10 4.073338e-10 3.346391e-10 2.914296e-10 1.435501e-08 8.167447e-15
1598 2.087639e-10 3.841900e-10 3.416717e-10 2.926630e-10 1.315717e-08 8.153710e-15
1599 1.932017e-10 3.602773e-10 3.465284e-10 2.936076e-10 1.212663e-08 8.178488e-15
1600 1.907010e-10 3.471133e-10 3.416788e-10 2.946079e-10 1.183454e-08 8.252420e-15
1601 1.839420e-10 3.495525e-10 3.303430e-10 2.932589e-10 1.121556e-08 8.350128e-15
1602 1.678579e-10 3.650604e-10 3.273988e-10 2.907016e-10 1.027497e-08 8.456219e-15
1603 1.451726e-10 3.798564e-10 3.273392e-10 2.879591e-10 8.910428e-09 8.563956e-15
1604 1.305054e-10 3.928755e-10 3.236821e-10 2.861148e-10 8.027069e-09 8.673198e-15
1605 1.279926e-10 4.045859e-10 3.192086e-10 2.876031e-10 7.963195e-09 8.782109e-15
1606 1.426224e-10 4.130016e-10 3.225326e-10 2.906268e-10 8.704691e-09 8.892381e-15
1607 1.539057e-10 4.204614e-10 3.232462e-10 2.906766e-10 9.421408e-09 8.997341e-15
1608 1.484562e-10 4.273029e-10 3.208580e-10 2.873374e-10 9.088600e-09 9.094941e-15
1609 1.325364e-10 4.360597e-10 3.155358e-10 2.813421e-10 8.166220e-09 9.194600e-15
1610 1.450546e-10 4.449072e-10 3.099794e-10 2.729685e-10 9.099376e-09 9.306084e-15
1611 1.542599e-10 4.551511e-10 3.083070e-10 2.676620e-10 9.760735e-09 9.416139e-15
1612 1.730173e-10 4.648947e-10 3.103395e-10 2.687727e-10 1.092935e-08 9.483069e-15
1613 1.881286e-10 4.712047e-10 3.103276e-10 2.707357e-10 1.181974e-08 9.506695e-15
1614 2.011163e-10 4.748732e-10 3.037916e-10 2.710148e-10 1.264150e-08 9.494274e-15
1615 2.143239e-10 4.768416e-10 2.922316e-10 2.678256e-10 1.345604e-08 9.456340e-15
1616 2.185985e-10 4.756849e-10 2.758961e-10 2.618476e-10 1.372010e-08 9.415201e-15
1617 2.161634e-10 4.713902e-10 2.601446e-10 2.541109e-10 1.356655e-08 9.385739e-15
1618 2.082090e-10 4.659117e-10 2.488050e-10 2.489774e-10 1.306436e-08 9.371084e-15
1619 2.038992e-10 4.609256e-10 2.452774e-10 2.464605e-10 1.279865e-08 9.350496e-15
1620 1.937631e-10 4.539390e-10 2.388716e-10 2.434592e-10 1.216870e-08 9.320129e-15
1621 1.801106e-10 4.467001e-10 2.365196e-10 2.403346e-10 1.129292e-08 9.280028e-15
1622 1.648220e-10 4.394508e-10 2.410449e-10 2.380937e-10 1.029598e-08 9.234301e-15
1623 1.459062e-10 4.320401e-10 2.461701e-10 2.379281e-10 9.012780e-09 9.177408e-15
1624 1.272455e-10 4.247969e-10 2.537815e-10 2.374599e-10 7.874684e-09 9.126632e-15
1625 1.133116e-10 4.173693e-10 2.592244e-10 2.351961e-10 6.951365e-09 9.084529e-15
1626 9.482324e-11 4.102789e-10 2.613232e-10 2.315126e-10 5.732088e-09 9.056740e-15
1627 7.519120e-11 4.041813e-10 2.622750e-10 2.288484e-10 4.656921e-09 9.040301e-15
1628 5.930101e-11 3.978372e-10 2.613821e-10 2.284763e-10 3.694190e-09 9.034412e-15
1629 5.085890e-11 3.912602e-10 2.577362e-10 2.280542e-10 3.156728e-09 9.044737e-15
1630 4.486638e-11 3.869880e-10 2.551625e-10 2.279947e-10 2.809426e-09 9.065581e-15
1631 4.729835e-11 3.837259e-10 2.501656e-10 2.275361e-10 2.948330e-09 9.102915e-15
1632 4.874042e-11 3.809281e-10 2.411534e-10 2.261934e-10 3.168187e-09 9.161527e-15
1633 5.197490e-11 3.798555e-10 2.313890e-10 2.233943e-10 3.418664e-09 9.236687e-15
1634 5.516750e-11 3.807339e-10 2.276812e-10 2.196945e-10 3.599015e-09 9.309675e-15
1635 5.786249e-11 3.826542e-10 2.247259e-10 2.168855e-10 3.716321e-09 9.376270e-15
1636 6.293180e-11 3.856904e-10 2.248392e-10 2.167842e-10 4.010769e-09 9.427116e-15
1637 6.735597e-11 3.888579e-10 2.202446e-10 2.150046e-10 4.209957e-09 9.463211e-15
1638 7.089935e-11 3.909991e-10 2.109314e-10 2.127715e-10 4.335648e-09 9.492792e-15
1639 7.281845e-11 3.921751e-10 2.003477e-10 2.142842e-10 4.415442e-09 9.520520e-15
1640 7.187721e-11 3.922192e-10 1.946402e-10 2.150255e-10 4.361503e-09 9.545180e-15
1641 6.762808e-11 3.906561e-10 1.958707e-10 2.149355e-10 4.088395e-09 9.564358e-15
1642 6.278312e-11 3.880208e-10 1.960236e-10 2.137031e-10 3.778528e-09 9.582357e-15
1643 6.000435e-11 3.842725e-10 1.984280e-10 2.133321e-10 3.689577e-09 9.603406e-15
1644 6.006333e-11 3.801617e-10 1.978103e-10 2.122016e-10 3.810498e-09 9.639107e-15
1645 6.484226e-11 3.757731e-10 1.982140e-10 2.108609e-10 4.110780e-09 9.686479e-15
1646 7.251221e-11 3.713312e-10 2.008182e-10 2.098525e-10 4.531837e-09 9.745693e-15
1647 8.489681e-11 3.668120e-10 2.010342e-10 2.081843e-10 5.251822e-09 9.809101e-15
1648 9.637560e-11 3.621926e-10 2.000672e-10 2.060541e-10 5.969893e-09 9.874356e-15
1649 1.027370e-10 3.580381e-10 1.978575e-10 2.040560e-10 6.374273e-09 9.936733e-15
1650 1.038506e-10 3.547280e-10 1.949241e-10 2.032261e-10 6.444721e-09 1.000795e-14
1651 1.001426e-10 3.519081e-10 1.912308e-10 2.027395e-10 6.220746e-09 1.009380e-14
1652 9.440737e-11 3.495912e-10 1.865620e-10 2.020002e-10 5.899617e-09 1.018278e-14
1653 8.520814e-11 3.478207e-10 1.816861e-10 2.020057e-10 5.334634e-09 1.027546e-14
1654 7.229658e-11 3.468438e-10 1.777605e-10 2.017437e-10 4.558140e-09 1.036673e-14
1655 5.971488e-11 3.467265e-10 1.763457e-10 2.006470e-10 3.816106e-09 1.045538e-14
1656 4.879759e-11 3.473310e-10 1.819128e-10 2.019889e-10 3.095635e-09 1.054331e-14
1657 4.040427e-11 3.488034e-10 1.852758e-10 2.033541e-10 2.483890e-09 1.063013e-14
1658 3.312051e-11 3.501859e-10 1.850753e-10 2.036843e-10 2.021005e-09 1.072057e-14
1659 3.183736e-11 3.515068e-10 1.824870e-10 2.029685e-10 1.931379e-09 1.081087e-14
1660 2.942354e-11 3.525208e-10 1.780252e-10 2.012543e-10 1.791133e-09 1.089946e-14
1661 3.364460e-11 3.534423e-10 1.720085e-10 1.985693e-10 2.084200e-09 1.098589e-14
1662 4.353469e-11 3.541561e-10 1.640603e-10 1.955537e-10 2.753338e-09 1.107181e-14
1663 5.110943e-11 3.545004e-10 1.559834e-10 1.927699e-10 3.254217e-09 1.115577e-14
1664 5.593630e-11 3.547383e-10 1.484262e-10 1.902297e-10 3.566377e-09 1.123759e-14
1665 5.801167e-11 3.545084e-10 1.444075e-10 1.876329e-10 3.703419e-09 1.131639e-14
1666 5.754813e-11 3.535619e-10 1.425037e-10 1.849287e-10 3.681099e-09 1.139200e-14
1667 5.522675e-11 3.520655e-10 1.424299e-10 1.857410e-10 3.527910e-09 1.146304e-14
1668 5.296084e-11 3.502313e-10 1.450705e-10 1.863176e-10 3.385611e-09 1.153202e-14
1669 4.849692e-11 3.479792e-10 1.469484e-10 1.862695e-10 3.101453e-09 1.160073e-14
1670 4.230758e-11 3.454346e-10 1.479665e-10 1.859130e-10 2.705431e-09 1.167436e-14
1671 3.531813e-11 3.424376e-10 1.474685e-10 1.853535e-10 2.261236e-09 1.175205e-14
1672 2.841647e-11 3.392068e-10 1.458087e-10 1.846227e-10 1.801367e-09 1.183749e-14
1673 2.365455e-11 3.359805e-10 1.427766e-10 1.836090e-10 1.448569e-09 1.192358e-14
1674 2.040856e-11 3.338286e-10 1.388900e-10 1.824209e-10 1.221823e-09 1.201109e-14
1675 1.871966e-11 3.327911e-10 1.352779e-10 1.813327e-10 1.102275e-09 1.210093e-14
1676 1.779220e-11 3.320710e-10 1.330345e-10 1.806376e-10 1.017125e-09 1.219012e-14
1677 1.761661e-11 3.315633e-10 1.324219e-10 1.805787e-10 9.878462e-10 1.227559e-14
1678 1.754452e-11 3.311750e-10 1.325820e-10 1.803349e-10 9.753927e-10 1.235719e-14
1679 1.759995e-11 3.310374e-10 1.319793e-10 1.797788e-10 9.875940e-10 1.243605e-14
1680 1.784470e-11 3.307809e-10 1.315528e-10 1.787339e-10 9.993547e-10 1.251088e-14
1681 1.805341e-11 3.304336e-10 1.331438e-10 1.775491e-10 1.019635e-09 1.257968e-14
1682 1.908532e-11 3.300771e-10 1.349892e-10 1.763666e-10 1.092144e-09 1.264501e-14
1683 2.206252e-11 3.296201e-10 1.358811e-10 1.752108e-10 1.303916e-09 1.270523e-14
1684 2.662769e-11 3.292285e-10 1.354531e-10 1.739434e-10 1.630373e-09 1.275876e-14
1685 3.250406e-11 3.288806e-10 1.341002e-10 1.726010e-10 2.003628e-09 1.280645e-14
1686 3.750200e-11 3.290786e-10 1.315748e-10 1.713168e-10 2.337101e-09 1.285311e-14
1687 4.084416e-11 3.298413e-10 1.285679e-10 1.699800e-10 2.561207e-09 1.289548e-14
1688 4.250742e-11 3.306918e-10 1.262893e-10 1.685942e-10 2.676196e-09 1.293375e-14
1689 4.239705e-11 3.316943e-10 1.248016e-10 1.672926e-10 2.677521e-09 1.297267e-14
1690 4.056892e-11 3.328873e-10 1.239528e-10 1.663628e-10 2.571806e-09 1.301078e-14
1691 3.715281e-11 3.339385e-10 1.239647e-10 1.657455e-10 2.365247e-09 1.304465e-14
1692 3.244332e-11 3.349203e-10 1.246516e-10 1.655051e-10 2.073922e-09 1.307699e-14
1693 2.694485e-11 3.359531e-10 1.256395e-10 1.655996e-10 1.729373e-09 1.310190e-14
1694 2.230891e-11 3.368057e-10 1.263515e-10 1.658771e-10 1.435241e-09 1.312485e-14
1695 1.827899e-11 3.373792e-10 1.265187e-10 1.660171e-10 1.146715e-09 1.314406e-14
1696 1.685132e-11 3.379038e-10 1.260712e-10 1.659348e-10 9.965503e-10 1.315609e-14
1697 1.581094e-11 3.384858e-10 1.253371e-10 1.655057e-10 8.822470e-10 1.315835e-14
1698 1.693073e-11 3.388604e-10 1.237819e-10 1.647535e-10 9.276730e-10 1.315332e-14
1699 1.944584e-11 3.388275e-10 1.214150e-10 1.635749e-10 1.133868e-09 1.314538e-14
1700 2.256966e-11 3.384781e-10 1.184135e-10 1.623894e-10 1.345212e-09 1.313425e-14
1701 2.488862e-11 3.377997e-10 1.148842e-10 1.611710e-10 1.487826e-09 1.310362e-14
1702 2.626969e-11 3.366541e-10 1.112098e-10 1.601689e-10 1.569900e-09 1.307568e-14
1703 2.668619e-11 3.353281e-10 1.103148e-10 1.591668e-10 1.595245e-09 1.303704e-14
1704 2.638746e-11 3.334079e-10 1.112796e-10 1.579472e-10 1.569934e-09 1.298937e-14
1705 2.535994e-11 3.310593e-10 1.126566e-10 1.565374e-10 1.500236e-09 1.291021e-14
1706 2.376321e-11 3.284073e-10 1.130820e-10 1.550376e-10 1.392757e-09 1.283545e-14
1707 2.181319e-11 3.256170e-10 1.125454e-10 1.534036e-10 1.263330e-09 1.270284e-14
1708 1.963654e-11 3.227985e-10 1.115532e-10 1.517748e-10 1.122318e-09 1.255405e-14
1709 1.732329e-11 3.198794e-10 1.103104e-10 1.500690e-10 9.774669e-10 1.239521e-14
1710 1.476508e-11 3.168558e-10 1.091405e-10 1.485051e-10 8.226060e-10 1.228332e-14
1711 1.240288e-11 3.138846e-10 1.079414e-10 1.469372e-10 6.827607e-10 1.211220e-14
1712 1.020017e-11 3.105093e-10 1.065189e-10 1.455056e-10 5.713515e-10 1.198321e-14
1713 8.752651e-12 3.070351e-10 1.048711e-10 1.440667e-10 5.131421e-10 1.185313e-14
1714 8.677591e-12 3.034788e-10 1.033115e-10 1.426977e-10 5.079305e-10 1.173243e-14
1715 9.563683e-12 2.999603e-10 1.017924e-10 1.413557e-10 5.461308e-10 1.158878e-14
1716 1.061847e-11 2.964641e-10 1.003924e-10 1.401125e-10 6.046961e-10 1.146294e-14
1717 1.144746e-11 2.934971e-10 9.902446e-11 1.389723e-10 6.605535e-10 1.130495e-14
1718 1.217604e-11 2.908616e-10 9.773287e-11 1.379852e-10 7.128177e-10 1.121348e-14
1719 1.274982e-11 2.886471e-10 9.644311e-11 1.371360e-10 7.564863e-10 1.114452e-14
1720 1.320453e-11 2.873694e-10 9.517424e-11 1.363168e-10 7.918869e-10 1.109242e-14
1721 1.355563e-11 2.866300e-10 9.406777e-11 1.354203e-10 8.193662e-10 1.100556e-14
1722 1.387867e-11 2.862729e-10 9.316995e-11 1.345938e-10 8.446270e-10 1.092532e-14
1723 1.420280e-11 2.861367e-10 9.237607e-11 1.338387e-10 8.702449e-10 1.082955e-14
1724 1.459566e-11 2.862363e-10 9.156343e-11 1.331614e-10 9.005558e-10 1.075841e-14
1725 1.504605e-11 2.863062e-10 9.101215e-11 1.325703e-10 9.352024e-10 1.069820e-14
1726 1.551390e-11 2.865924e-10 9.082416e-11 1.321882e-10 9.712522e-10 1.063771e-14
1727 1.593698e-11 2.866711e-10 9.066409e-11 1.320317e-10 1.003330e-09 1.056837e-14
1728 1.618515e-11 2.867303e-10 9.054345e-11 1.318639e-10 1.023713e-09 1.043435e-14
1729 1.626180e-11 2.867442e-10 9.031574e-11 1.318169e-10 1.033024e-09 1.032086e-14
1730 1.611421e-11 2.868532e-10 9.016099e-11 1.318109e-10 1.026696e-09 1.021015e-14
1731 1.570035e-11 2.868121e-10 9.002237e-11 1.318936e-10 1.002668e-09 1.010796e-14
1732 1.502749e-11 2.865787e-10 8.990287e-11 1.319878e-10 9.592975e-10 1.001743e-14
1733 1.413420e-11 2.862523e-10 8.978257e-11 1.320277e-10 9.004496e-10 9.883573e-15
1734 1.310074e-11 2.859406e-10 8.957946e-11 1.320058e-10 8.282483e-10 9.766711e-15
1735 1.210722e-11 2.854477e-10 8.943420e-11 1.320417e-10 7.493866e-10 9.669306e-15
1736 1.133201e-11 2.849504e-10 8.923875e-11 1.319746e-10 6.820064e-10 9.568634e-15
1737 1.075365e-11 2.842926e-10 8.903999e-11 1.319308e-10 6.294179e-10 9.456222e-15
1738 1.052471e-11 2.835287e-10 8.874752e-11 1.319572e-10 5.851855e-10 9.377954e-15
1739 1.055271e-11 2.826247e-10 8.841215e-11 1.319368e-10 5.613977e-10 9.285536e-15
1740 1.064270e-11 2.815408e-10 8.802218e-11 1.319288e-10 5.527647e-10 9.209225e-15
